date,open,high,low,close,Volume USD
1608400800,663.87,664.29,656.35,659.36,1365780.85209908
1608397200,663,671,660.74,664.8,5506574.52620261
1608393600,657.12,665.32,654.85,663,8740123.28571252
1608390000,656.17,661.02,653.19,656.04,2005263.9095242
1608386400,658.95,662,649.38,655.67,7919676.80861127
1608382800,656.24,657.48,652.15,657.33,1285571.72527452
1608379200,651.26,660.58,651.26,655.99,3039436.35126873
1608375600,654.68,655.97,649.31,651.55,583972.399909632
1608372000,653.45,657.59,653.19,654,2326717.23685746
1608368400,654.21,654.85,651.95,653.29,1749514.16921351
1608364800,650.23,653.77,645.97,653.77,905079.70268697
1608361200,649.21,652.57,648.93,649.42,722670.512540095
1608357600,652.27,653.96,647.8,649.03,652861.163055219
1608354000,655.91,656.09,652.47,652.98,383259.657442099
1608350400,655.98,658.29,654.43,655.8,1381491.92663018
1608346800,658.67,660.15,655.72,656.77,802059.532165946
1608343200,649.49,658.88,648.68,657.68,1263601.603233
1608339600,649.69,650.91,646.16,649.81,4067118.08950983
1608336000,655,656.48,647.99,649.78,3602710.19519663
1608332400,651.26,655.85,648.89,655,3083331.5906927
1608328800,651.26,653.52,646.84,652.13,909965.891439623
1608325200,649.25,654.35,649.25,650.89,5647178.26365484
1608321600,645.08,649.45,643.87,649.45,383028.248116765
1608318000,646.41,646.5,640,644.76,3359836.30926229
1608314400,646.82,648.11,643.96,646.32,1364624.17111688
1608310800,642.83,648.38,641.82,646.74,783634.772460984
1608307200,638.29,644.58,634.97,642.4,1428616.22856674
1608303600,639.29,640.12,632.45,638.34,4417041.92174236
1608300000,639.41,641.87,631.99,639.58,2231607.00964546
1608296400,650.4,651.07,637.03,637.67,1304880.77550564
1608292800,650.28,654,644.35,650.21,3041365.21185339
1608289200,653,653,644.83,649.67,3816437.12258809
1608285600,662.36,664.42,651.69,653.46,9748143.09345699
1608282000,651.4,662,647.8,662,2006611.7599842
1608278400,646.3,654.01,642.39,651.4,4742944.46130969
1608274800,644.81,645.23,641.68,644.1,1165886.16789315
1608271200,644.9,649.3,644.56,644.8,902134.06614552
1608267600,642.07,647.7,641.6,645.96,253165.027281356
1608264000,644.15,647.18,640.9,643.14,132583.623302353
1608260400,651.02,651.39,642.5,644.63,373616.490029873
1608256800,645.9,654.7,645.17,651.94,700953.423311403
1608253200,639.66,650.46,634.71,646.86,1145888.2108926
1608249600,644.67,644.67,628.6,639.9,1759595.92536786
1608246000,645.88,646.38,636.03,643.71,5188796.62288678
1608242400,641.15,650.13,640,645.88,3601527.8430057
1608238800,642.5,643.67,626.56,641.36,8663784.76431912
1608235200,648.73,653.9,633.39,642.55,5964056.85698059
1608231600,656.94,660.98,645.66,648.84,4875199.09667768
1608228000,650.47,659.64,625.86,656.58,7738800.60936823
1608224400,673.16,673.92,647.72,650.69,4304542.25504443
1608220800,666.25,676.94,663.31,673.39,6181767.23691775
1608217200,663.53,666.89,659.98,666.27,11110730.6687472
1608213600,658.64,667.76,656.36,663.68,1982332.21053876
1608210000,665.78,668.45,653.13,659.25,4148365.256899
1608206400,662.13,666.81,658,666.42,2674750.58084287
1608202800,668.25,668.3,658,662.13,2107801.29996422
1608199200,642.35,670,642.28,668.99,6459809.97227688
1608195600,649.69,656.6,636.98,642.5,8299731.58975693
1608192000,649.32,657,645.27,649.37,8042676.74700168
1608188400,644.6,649.97,642.81,649.32,4197730.61752228
1608184800,648.03,648.58,642.08,644.6,2479679.9551801
1608181200,638.01,648.79,638.01,648.54,1294178.70357721
1608177600,636.43,640.92,636.2,638.44,1389730.5063713
1608174000,646.67,652.31,633.03,636.8,2835530.62095446
1608170400,644.62,648.48,642.1,646.61,658270.343554705
1608166800,645.6,651.25,641.75,644.38,8420548.46769599
1608163200,638.45,648.89,638.03,645.16,7489048.42055062
1608159600,635.48,639.92,630.91,638.31,2450445.53304224
1608156000,630,636.15,628.59,635.83,4611145.26831501
1608152400,624,632.97,621.97,629.82,5221738.60359189
1608148800,623.99,626,622.01,624.07,1315860.61093929
1608145200,619.46,624.35,618.32,623.37,931790.930365264
1608141600,622.47,625.1,617.04,619.25,3987235.29952558
1608138000,628.8,629.84,621.19,621.92,3771461.41162895
1608134400,621.44,629.9,621.16,629.61,4297774.84499372
1608130800,620.75,622.3,617.46,621.02,4729322.021339
1608127200,610,626,608.53,620.32,23658733.461133
1608123600,593.36,611.39,593.36,610,8491200.8643761
1608120000,594.12,599,591.51,593.37,2235451.10970825
1608116400,594.73,597.14,591.96,594.42,3893129.41927337
1608112800,588.15,594.96,587.68,594.2,2571983.09869659
1608109200,588.14,588.73,585.66,588.51,309471.385717506
1608105600,584.99,588.47,584.27,588.21,388629.010357478
1608102000,586.07,586.68,584.6,585.36,258901.587127994
1608098400,584,586.7,583.57,585.94,583907.262963744
1608094800,583.5,585.31,583.15,584,788122.23995816
1608091200,582.99,584.52,581,584.07,848874.06608978
1608087600,585.94,585.96,583.17,583.49,998378.153064198
1608084000,585.49,586.75,585,586.13,322761.622553904
1608080400,585.6,586.36,582.36,585.24,565056.80997756
1608076800,589.12,589.55,583.48,585.41,824166.458819379
1608073200,588.58,589.93,585.39,589.04,615806.622539896
1608069600,588.93,589.85,587.82,588.59,782282.770666485
1608066000,591.15,592.07,586.9,588.72,704262.125714083
1608062400,592.68,593.44,590.51,591.2,405713.203910832
1608058800,589.3,593,589.3,592.74,1190307.50694372
1608055200,586.32,589.57,585.78,589.18,1712396.80385567
1608051600,586.1,587.16,585.63,586.52,753943.529964522
1608048000,587.07,587.16,584.07,586.06,618486.551497517
1608044400,584.47,586.92,584.12,586.43,774514.252009373
1608040800,587.37,588.79,582.56,584.41,1166245.09267244
1608037200,586.25,587.49,585.31,587.29,486126.195058354
1608033600,585.57,589.36,584.99,585.92,1075072.90856202
1608030000,588,588,585,585.82,747805.106565457
1608026400,583.36,589,580.89,587.75,1494730.66931851
1608022800,583.97,584.35,580.4,583.44,577553.467453935
1608019200,585.86,586.15,582.02,584.25,456112.72339665
1608015600,584.55,585.93,582.98,585.76,428577.253277298
1608012000,582.06,584.61,582.01,584.61,417042.051367832
1608008400,583.55,585.58,579,582.41,1884668.41793014
1608004800,593.24,593.24,581.93,583.1,714529.214365498
1608001200,593.94,594.14,591.63,592.97,363145.419553054
1607997600,591.86,597.61,591.86,594,995047.73273862
1607994000,589.05,592.48,587.8,591.72,736567.752011271
1607990400,586.49,589.84,585.77,588.73,1206721.91554491
1607986800,588.4,588.78,585,586.17,1227207.52970851
1607983200,586.09,588.5,585.6,588.37,1867971.96998053
1607979600,587.11,587.61,584.57,586.02,700451.321480183
1607976000,585.3,587.15,582.71,586.83,1834884.61027124
1607972400,586.3,586.3,583.74,585.02,1430196.81814333
1607968800,580.9,586.45,580.9,586.39,2366577.20163865
1607965200,581.6,582.17,579.96,580.88,429668.627801154
1607961600,583.3,584.64,580.54,581.35,642014.616319885
1607958000,582.91,588.26,582.91,583.93,916049.811226973
1607954400,581.96,582.42,578.3,582.39,2014436.80077784
1607950800,578.72,583.02,576.13,581.94,1235245.56704065
1607947200,580.54,581.85,577.16,578.63,1456772.98484444
1607943600,578.06,580,575.59,579.31,757392.833853422
1607940000,587.29,587.96,576.11,578.17,2350176.15398599
1607936400,588.73,588.73,585.08,587.18,773938.855038848
1607932800,585.78,589.2,585.72,588.37,1125425.48639028
1607929200,588.11,588.49,584.85,585.88,520236.049314183
1607925600,585.49,588.46,585.01,588.11,529225.426292186
1607922000,584.79,585.1,582.91,585,597228.004152
1607918400,590.4,591.08,583.64,585.22,1543404.86322146
1607914800,590.72,591.64,589.21,590.36,1142922.09559713
1607911200,584.73,590.87,583.2,590.56,1320956.36569581
1607907600,583.61,586.33,582.1,585.12,663213.868399579
1607904000,590.5,590.5,581.96,584.24,740191.657941739
1607900400,588.4,593.11,588.39,590.71,508841.616516537
1607896800,591.52,592,583.72,588.53,967962.795693263
1607893200,588.82,591.59,588.67,591.34,214710.837690956
1607889600,591.38,591.76,585.32,588.8,883899.286371072
1607886000,592.42,593.52,591.14,591.62,439742.545880373
1607882400,594.07,594.07,590.81,592.18,959915.114375423
1607878800,593.44,594.44,591,594.21,660124.726694997
1607875200,585.46,595,585.45,593.15,2046400.31859209
1607871600,585.52,586.67,579.8,585.01,1087858.77547798
1607868000,585.92,586.63,583.17,585.55,394607.184348699
1607864400,587.19,590,584.29,586,3075137.97350806
1607860800,585.98,589.2,583.76,587.34,927584.525923825
1607857200,583.9,586.92,581.65,585.63,1295322.29015013
1607853600,583.57,587,582.35,583.87,2646534.15408752
1607850000,582.01,585.6,578.55,582.96,2643574.47921675
1607846400,579.67,585.22,577.25,581.71,1627526.98059149
1607842800,572.92,580.2,572.92,579.49,1716701.74980152
1607839200,570.52,573.15,569.68,572.59,486134.79142117
1607835600,568.43,572.44,568.03,569.83,950673.887582256
1607832000,565.86,569.65,564.63,568.27,493744.909108658
1607828400,566.87,568.13,565.24,565.75,597874.276855928
1607824800,566.24,566.92,563.68,566.66,396599.897526293
1607821200,565.9,567.4,565.02,566.59,433201.82791898
1607817600,568.07,569.96,564.3,566.19,788760.712667769
1607814000,571.71,571.95,567.3,568.2,826139.698164174
1607810400,570.96,574.52,570.28,572.17,1399338.92984976
1607806800,568.5,572.52,568.03,571.04,1560078.32746052
1607803200,569.08,572.26,566.65,568.31,1487343.20205254
1607799600,565.15,569.45,564.18,568.77,870891.411694875
1607796000,556,565.38,556,564.25,7313279.99448705
1607792400,553.48,556.91,551.78,555.98,1519837.88380829
1607788800,554.5,555.96,552.8,553.35,1010858.21113101
1607785200,553.3,555.33,551.58,554.8,292685.11002386
1607781600,555.74,556.95,551.71,553.94,330986.971704812
1607778000,557.17,557.69,555.31,555.7,286765.123479599
1607774400,559.44,560,556.45,557.24,644511.533787438
1607770800,554.88,559.3,554.49,559.15,412973.350846755
1607767200,556.56,557.74,554.2,554.93,460659.706463855
1607763600,557.61,559.51,555.63,556.37,825973.169347402
1607760000,559.94,560.9,556.14,557.42,679128.296136114
1607756400,557.2,560.48,556.7,559.54,445836.069383912
1607752800,557.39,559.11,555.31,556.37,396317.795586397
1607749200,559.92,560.81,556.77,557.26,797041.063576149
1607745600,554.76,561,554.15,560.11,504184.30037294
1607742000,556.82,556.91,554.55,554.96,831267.581115149
1607738400,553.25,557.99,553.25,556.86,1803375.71574452
1607734800,556.28,557.26,552.68,553.32,750811.78250726
1607731200,543.38,555.78,543.38,555,1655814.1050234
1607727600,550.47,550.47,543.76,543.76,1264837.75495652
1607724000,549.39,551.96,547.91,550.51,543600.131119879
1607720400,546.88,549.71,544.36,549.24,691263.525057316
1607716800,546.43,548.75,544.73,546.88,630039.943139091
1607713200,548.56,552.51,545.88,546.21,4161431.70973438
1607709600,544.85,549.26,543.37,548.5,3313587.92820759
1607706000,548.59,549.2,542.56,544.79,1916974.95365964
1607702400,554.47,554.47,546.75,548.42,4840517.70325286
1607698800,553.06,554.88,551.5,554.53,3601125.48460275
1607695200,549.41,553.81,548.39,553.06,3392145.63932205
1607691600,543.5,550.5,542.95,549.74,4329118.10187017
1607688000,538.5,545.65,537.32,543.44,3391966.5041208
1607684400,539.41,541.53,535.87,538.77,3404641.82086107
1607680800,541.16,546.02,536.5,539.78,6742015.40095542
1607677200,544.43,544.63,538,541.5,5977001.08676844
1607673600,541.23,547.9,541.2,544.66,6001651.73550313
1607670000,543.9,544.97,535.03,541.36,4384719.64289459
1607666400,545,546,541.38,543.91,1838310.22718866
1607662800,545.29,547.77,542.08,544.36,812290.09879716
1607659200,547.32,549,543.55,545.52,2445584.88510492
1607655600,542.5,548.29,540.22,547,4035930.78415478
1607652000,545.93,547.98,542.46,542.93,2233145.04591576
1607648400,548.25,551.22,541.14,545.91,4734191.99668499
1607644800,559.57,560.05,545.79,548.44,10912395.9982386
1607641200,563.12,564.65,557.72,558.11,510583.598709034
1607637600,564,565,561.02,563.44,339593.622021341
1607634000,564.63,566.03,562.44,563.66,591740.519222417
1607630400,565.51,568.59,564.22,565,1026199.00818165
1607626800,559.49,565.52,558.41,565.25,367055.296695045
1607623200,558.7,562.56,558.12,560.01,1680751.17819555
1607619600,558.81,560.43,556.54,558.79,841228.27315736
1607616000,556.41,561.36,555.2,559.34,1016108.22543593
1607612400,553.01,557.69,548.38,557.55,1719488.7750267
1607608800,560.65,562.6,551,551.94,1774527.04222542
1607605200,556.18,561.2,551.18,561.2,2313945.67053128
1607601600,554.38,558.81,553.62,556.87,1200057.76703541
1607598000,554.11,559.66,552.15,554.98,1792350.07787433
1607594400,557.67,560.5,553.75,554.01,3989474.42994215
1607590800,565.18,569.07,557.34,558.12,7572005.91713826
1607587200,563.47,568.03,563.05,565.81,753837.524342785
1607583600,560,564.82,560,563.85,315494.408090705
1607580000,564.6,565.68,559.65,559.76,484794.778894928
1607576400,566.9,567.8,561.73,563.64,571992.966227575
1607572800,567.78,571.26,566.21,566.92,618398.320752905
1607569200,568.37,572.4,566.35,567.77,783960.810921395
1607565600,569.9,572.29,565.35,567.78,1115192.97357268
1607562000,567.27,570.44,565.07,569.57,1886271.22449107
1607558400,573.75,574.9,567.21,567.27,1154773.14416975
1607554800,575.76,577.37,573.13,573.44,953971.938843034
1607551200,575.92,577.46,572.65,576.11,1240049.57340176
1607547600,572.96,577.91,571.84,575.89,1130771.76719299
1607544000,569,574.74,566.32,573.75,2573176.93676359
1607540400,566.6,569.08,566.6,568.56,1209873.28764534
1607536800,569.23,573.08,564.86,566.48,2868393.44826434
1607533200,570,574.99,565.47,569.11,5717928.85965646
1607529600,568.26,569.97,562.56,569.97,3671821.44827628
1607526000,572.23,572.82,562.56,566.96,1976418.38724244
1607522400,573,577.06,570.71,572.29,6492233.66140079
1607518800,560.27,573.41,560,572.73,11429456.7480226
1607515200,562.35,568.29,559.82,560.31,11501842.2022342
1607511600,559.51,566.14,556.91,562.26,6360112.69965929
1607508000,548.63,560.56,546.39,559.49,6924216.53507245
1607504400,541.01,549.63,540.59,548.75,3633242.19622748
1607500800,538.08,542.68,530.36,540.6,8275513.78961578
1607497200,549.75,549.75,536.7,537.94,2279729.1568858
1607493600,548,551.2,547.45,549.52,2397793.18152277
1607490000,547.15,550.09,544.65,547.99,5056714.60852904
1607486400,552.09,552.09,546.82,547.15,760275.263229633
1607482800,549.64,551.86,548.34,551.86,529243.587549879
1607479200,546.64,552.02,544.74,549.22,1289218.95640909
1607475600,550.04,552.63,541.42,546.78,3201507.1041542
1607472000,554.59,556.48,549.22,550,3849215.2516785
1607468400,554.07,558.29,548.68,554.72,8490277.81938178
1607464800,566.13,569.47,554.3,554.3,7421442.70769211
1607461200,563.95,567.85,559.02,566.13,8754934.43663745
1607457600,570.8,572.85,562.28,564.02,2583389.81588673
1607454000,572.38,575.17,570.31,570.84,3180656.21089971
1607450400,576.99,576.99,572.46,572.46,365198.52164943
1607446800,573.12,577.01,573,576.98,2993505.21236865
1607443200,573.94,577.48,569.98,573.08,3545373.06494884
1607439600,577.5,578.82,573.09,574.2,2127393.59694543
1607436000,578.66,581.24,577.29,577.37,3629239.77055095
1607432400,572.63,579.36,572.63,578.38,2738600.60120083
1607428800,573.42,577.51,568.78,572.83,3353972.87840615
1607425200,575.32,577.35,573.15,573.66,1000919.6357279
1607421600,573.28,577.85,570.6,575.23,1157419.02574855
1607418000,583.03,584.53,570.34,573.28,4269577.39065896
1607414400,588.82,588.82,580.75,582.4,3615636.46913414
1607410800,591.35,591.88,588.05,588.28,689678.791346037
1607407200,594.9,594.97,589.91,591.23,679904.09021339
1607403600,590.65,595.45,590.43,595.45,327609.433137588
1607400000,588.97,591.12,588.6,589.68,331575.217706023
1607396400,589.14,589.55,586.86,588.81,522535.873918825
1607392800,589.98,590.3,588.7,589.01,912838.3904522
1607389200,591.46,591.49,587.99,590.04,391968.488124774
1607385600,591.66,591.67,588.79,591.26,586295.382105053
1607382000,591.15,593.38,588.79,591.65,401419.497119583
1607378400,588.59,591.18,588.44,591.12,574577.696703211
1607374800,586.46,589.52,585.24,588.77,473100.704946397
1607371200,587.53,588.41,584.73,586.83,868328.628819466
1607367600,586.08,588.94,585.31,587.51,718038.654635518
1607364000,592.75,593.5,584.71,586.37,2455071.59677712
1607360400,593.49,595.19,592.35,593,309481.62004178
1607356800,594.61,596.03,592.95,593.7,712808.461197513
1607353200,594.39,596.54,593.9,594.57,665585.753145458
1607349600,595.48,597.26,592.22,594.67,1233298.90778295
1607346000,597.38,597.81,595.32,595.48,1094113.69316749
1607342400,590.52,597.92,590.05,597.52,1246736.83186422
1607338800,593.32,595.01,590.45,590.51,1092000.89264813
1607335200,595.31,595.56,592.3,593.47,1640939.58094691
1607331600,596.67,596.87,593.29,595.29,1216465.73208664
1607328000,601.11,601.23,594.05,596.48,974322.515943424
1607324400,598.79,601.68,597.98,601.24,412575.102746512
1607320800,596.4,600.97,596.4,598.86,333375.373883547
1607317200,596.53,598.75,595.21,596.72,229024.69036268
1607313600,595.15,596.92,592.92,596.58,215396.58471348
1607310000,593.73,595.5,591.87,595.06,425592.488116841
1607306400,595.16,595.75,592.42,593.49,471806.816097422
1607302800,598.53,599.03,591.48,594.84,834278.020841644
1607299200,602.98,602.98,597.38,597.97,419722.290828415
1607295600,595.23,603.91,594.46,602.47,1098410.85951825
1607292000,598.92,599.14,590,593.36,2728031.0764409
1607288400,594.82,599.32,593.04,598.92,2351285.13849544
1607284800,595.78,596.48,594.83,595.25,255040.667378
1607281200,594.75,596.38,592.71,596.09,229664.349240735
1607277600,595.82,597.28,593.9,594.86,925804.949951188
1607274000,594.56,596.95,593.25,595.8,177496.24441275
1607270400,595.2,598.14,592.44,594.5,302933.421587315
1607266800,594.94,596.52,593.99,594.5,192005.998021065
1607263200,587.65,595.16,587.33,594.87,449607.772496834
1607259600,587.81,590.57,583.5,587.75,566443.695338452
1607256000,592.79,592.88,587.08,588.23,412590.721408911
1607252400,590.57,593.3,588.73,592.82,150870.234551416
1607248800,592.28,592.28,588.83,590.82,405497.69850365
1607245200,591.14,593.69,586.1,591.02,1118576.76093122
1607241600,600.89,601.9,590.52,591.97,1485677.57589388
1607238000,597.78,601.61,596.85,600.89,294124.23044067
1607234400,596.55,599.14,595.16,597.78,676773.187493436
1607230800,598.41,599.25,595.16,597.57,243156.724369515
1607227200,596.9,599.77,596.64,598.77,458509.721671236
1607223600,599.85,601.07,594.92,596.98,1687557.270542
1607220000,603.82,603.82,599.7,599.89,309079.390474673
1607216400,605.95,607.41,603.04,603.9,1158943.12958239
1607212800,598,606.15,598,605.8,2778705.26289697
1607209200,592.31,597.42,591.29,597.16,616735.237346461
1607205600,592,593,590.61,591.35,2862644.55062073
1607202000,592.97,595.8,591.92,592,1911977.28522064
1607198400,595.05,595.84,591.29,592.32,531681.877342243
1607194800,593.5,596.55,593.14,594.77,719504.208099055
1607191200,595.13,595.61,592.48,593.54,380053.758376558
1607187600,594.33,594.63,591.43,594.62,293666.047171026
1607184000,592.5,596.5,590.06,593.94,289544.612171324
1607180400,591.76,595.4,591.09,592.97,684132.161154583
1607176800,587.54,592.34,587,591.61,281645.673141187
1607173200,592.33,592.53,584.38,587.4,299502.506300712
1607169600,590.67,592.56,589.39,592.36,222878.790181797
1607166000,593.7,593.74,587.94,590.17,491585.168017418
1607162400,593.65,595.35,590.7,593.44,313729.583845744
1607158800,595.82,597.91,591.77,593.6,717743.138996688
1607155200,585.45,596.1,585.45,596.1,1785914.09429909
1607151600,588.8,589.43,584.91,585.56,542431.582318288
1607148000,584.85,588.64,583.92,587.91,886717.098434341
1607144400,579.78,588.12,579.13,584.83,5201701.72207176
1607140800,576.4,581,576.4,579.6,397808.586097776
1607137200,575.29,578.81,573.63,576.33,583807.25412663
1607133600,568.31,576.65,568.31,575.3,625515.729648689
1607130000,572.46,574.23,567.93,567.93,602679.948039655
1607126400,567.21,573.09,561,572.39,1426915.84473121
1607122800,569,577.11,566.25,567.78,1729227.08860391
1607119200,580.43,581.88,565.83,570,1944588.1905072
1607115600,589.33,589.94,577.26,580.9,2376381.96793926
1607112000,591.35,591.4,585.78,589.49,534056.170599997
1607108400,591.44,592.49,589.39,591.21,743265.046488055
1607104800,589.55,593.14,587.57,591.44,2844554.08060749
1607101200,588.53,591.18,587.85,589.16,3732956.1514213
1607097600,587.15,589.32,581.8,588.8,7495993.75266739
1607094000,592.13,593.33,587.24,587.31,3808295.39278455
1607090400,591.54,595.9,587.27,592.13,4829937.50587672
1607086800,592.49,593.21,588.14,591.53,1398793.10046696
1607083200,585.17,592.95,580.54,592.94,9946389.99090666
1607079600,593.84,597.94,582.98,585.61,10050989.7739325
1607076000,609.2,609.5,589.02,593.7,7803183.26694521
1607072400,611.35,611.82,607.61,609.21,1586518.3200553
1607068800,605.05,613.71,604.99,611.51,3246501.28745003
1607065200,607.14,607.63,604,604.99,2958081.92486306
1607061600,603.64,608.54,602.8,607.11,931543.526942454
1607058000,606.86,608.12,603.27,603.78,4156938.71990425
1607054400,602.93,607.61,600.04,606.83,736330.344997433
1607050800,604.14,608.69,602,603.41,745683.537260006
1607047200,611.88,613.76,603.28,605.02,719200.788289389
1607043600,618.09,618.68,611.7,611.7,1735444.45079729
1607040000,616.26,620.92,613.91,618.06,3436269.88907818
1607036400,616.85,619.71,616.3,616.74,3998194.50960196
1607032800,615.53,617,614.84,616.76,1178030.93844812
1607029200,611.66,616.93,611.4,615.29,2314705.49683013
1607025600,614.23,615.67,610.86,611.66,2659412.8401034
1607022000,614.79,614.94,611.43,614.28,2220898.1249748
1607018400,613.08,616.28,613.07,614.9,3105056.01226821
1607014800,614.89,616.37,609.85,613.27,2144491.08298454
1607011200,619.51,624.36,607.54,614.82,9746012.13541905
1607007600,611.37,619.95,609.54,618.99,4859978.76384396
1607004000,609.72,614.31,609.26,611.35,2005166.95686145
1607000400,609.91,614.1,607.61,609.92,2018341.52561647
1606996800,614.65,615.3,605.44,610.06,1754216.37693799
1606993200,613,616.07,610.45,614.27,2301603.50950846
1606989600,606.61,615.5,604.76,613.5,2586275.26860617
1606986000,606.19,608.46,599.38,607.13,2766767.62739416
1606982400,598.99,608.68,595.9,606.09,5028534.39436306
1606978800,591.14,599.7,587.84,598.69,1162910.27061398
1606975200,587.89,591.94,586,590.91,515052.399805725
1606971600,592.97,595.6,586.99,588.55,1071888.92840993
1606968000,595.45,598.02,593.11,593.43,310081.782588034
1606964400,592.88,598.25,592.51,595.61,156226.084203966
1606960800,592.1,594.4,591.09,593.16,468308.666299266
1606957200,596.33,596.33,589.77,592.27,729452.100024971
1606953600,596.45,600.45,595,596.45,2426579.56951553
1606950000,597,600.87,596.52,598.2,1093531.84174
1606946400,598.37,601.92,597,597,2576459.76703878
1606942800,596.62,599.09,594.75,598.58,3060750.80698533
1606939200,597.03,599.55,595.58,596.51,1314763.38528941
1606935600,594.91,598.15,592.75,596.95,720394.533314083
1606932000,589.24,597.26,588.5,594.34,1282516.61853094
1606928400,583.99,589.82,583.45,589.74,1186766.04526784
1606924800,590.2,591.67,584.14,586.24,1607661.86020278
1606921200,590.36,592.92,584.95,589.38,3996074.40360019
1606917600,593.7,597.32,589.94,590.47,1906442.57697952
1606914000,593.1,599.6,591.52,592.73,7702640.90982555
1606910400,598.35,598.35,588.45,593.01,4706925.81127547
1606906800,599.22,602.17,595.68,599.22,1139035.46882886
1606903200,595.22,599.79,593.06,599.22,4379219.58772519
1606899600,596.65,604.99,594.81,595,5170259.41667865
1606896000,597.58,601.25,594.55,595,3568284.4971662
1606892400,593.11,598.55,589.86,597.89,1033445.74203749
1606888800,586.13,593,584.83,592.53,4678536.11242531
1606885200,582.95,586.09,577.49,586.09,5990986.73724436
1606881600,586.4,589.16,577,582.74,7368510.88873969
1606878000,588.29,591.32,583,585.47,1001541.19169189
1606874400,594.6,594.79,587.11,588.82,351063.494918547
1606870800,593.31,597.52,590.03,594.19,629976.458662088
1606867200,585.69,594.87,575.24,593.06,1712404.03773012
1606863600,591.63,592.38,583.72,586.16,889035.933422627
1606860000,595.22,601.55,588.86,590.89,1359660.69132241
1606856400,594.34,599.54,593,595.16,619106.324068125
1606852800,599.08,602.09,590.49,593.83,1457522.57778342
1606849200,590.24,602.1,590.24,599.65,2221893.54116803
1606845600,596.48,596.48,587.44,589.13,771662.607011098
1606842000,593.9,596.93,582.64,596.1,1801376.69949803
1606838400,605.85,609.09,587.25,594,2299960.08954756
1606834800,610.98,619.3,597.58,604.1,2511536.13121775
1606831200,589.61,614.88,581.1,611.56,5672626.87824186
1606827600,577.01,595.2,566.46,590.36,7716880.84597375
1606824000,616.09,617.59,562.74,578.01,11536313.5994784
1606820400,628.44,636.93,595,616.2,9353860.78186201
1606816800,614.5,629.45,614.5,628.17,12691514.8351291
1606813200,609.67,615,609.36,614.66,2716499.53300839
1606809600,611.36,613.54,608.9,609.51,4913293.53538821
1606806000,605.76,611.82,605.04,610.86,783811.517338348
1606802400,608.6,612.55,605.1,605.99,864295.711648092
1606798800,604.01,609.11,601.57,608.64,458043.749196442
1606795200,605,609.06,602.38,603.97,587022.992055216
1606791600,611.45,611.45,603.87,605.6,789830.247392384
1606788000,610.91,611.88,607.59,611.39,607529.277344712
1606784400,605.9,612.24,603.57,610.94,1100822.46376483
1606780800,617,617.83,602.84,605.54,6048776.30313216
1606777200,610.81,617,609.45,617,3540216.70848295
1606773600,605.67,610.94,602.2,610.67,601985.015664046
1606770000,606.31,609.29,604.08,605.71,1067103.07460612
1606766400,601.8,607.1,599.06,605.82,1040798.08929668
1606762800,597.95,604.84,596.08,602.4,1117933.42324891
1606759200,605.35,609.03,597.3,597.78,1584035.25383607
1606755600,601.9,608.44,594.6,605.86,3200691.3418697
1606752000,597.36,615,597.36,601.6,5869136.56817242
1606748400,603.84,610.44,594.04,596.77,6025160.46460238
1606744800,603.29,613.43,599.57,603.58,5354877.69218855
1606741200,596.77,605.99,590.49,602.24,2571964.02985243
1606737600,589.03,596.74,589.03,596.34,1757203.62410633
1606734000,581.01,591.77,581.01,589.04,2427498.00368542
1606730400,576.67,584.21,575.69,580.84,3596606.9791088
1606726800,578.04,579.96,570.76,576.99,1412952.23714711
1606723200,586.11,586.11,571.75,577.47,2515178.56449778
1606719600,583.85,588.39,583.07,585.72,1372559.64615903
1606716000,583.24,584.79,580.59,583.9,2117589.25259739
1606712400,585.61,588.22,582.84,583.24,443093.668003106
1606708800,588.92,589.57,584,585.46,402652.019963893
1606705200,586.54,589.56,582.11,588.77,1192718.2176109
1606701600,587.69,589.64,585.79,586.51,501799.616700335
1606698000,587.88,593.2,583.05,587.66,1333128.26668516
1606694400,576.97,592.85,576.97,587.51,2171540.00661608
1606690800,571.13,577.18,571.13,576.6,1288818.30875683
1606687200,567.81,573,563.48,571.13,1048456.35127454
1606683600,557.51,569.87,557.51,567.83,1956892.02064414
1606680000,552.04,557.97,551.84,557.55,575327.448341604
1606676400,554.64,555.19,551.66,551.89,360861.428809362
1606672800,553.86,554.92,551.73,554.8,223653.887706908
1606669200,554.16,557.2,552.95,553.82,479178.299954632
1606665600,555.49,557.83,549.41,554.6,1185400.14698382
1606662000,552.66,555.93,550.91,555.01,836590.899437956
1606658400,555,557,552.46,552.95,862063.324841081
1606654800,550.51,555,550.51,555,1133712.8344512
1606651200,551.77,553.8,547.03,551.77,927479.211228198
1606647600,554.72,558.7,548.7,551.13,1581502.88124307
1606644000,550.71,555.72,548.76,554.83,959687.497177252
1606640400,551.72,553.74,547.7,550.72,1979286.74996609
1606636800,541.06,555.16,541.06,551.23,5940495.23797916
1606633200,538.2,542.95,536.42,541.63,332286.621236987
1606629600,541.19,541.19,537.24,538.95,3081345.05952218
1606626000,539.16,542.67,538.6,541.47,1078970.63664977
1606622400,542.42,543.15,538.78,539.43,253343.33891615
1606618800,540.28,544.04,540.28,543.07,598933.890861543
1606615200,532.6,541.3,532.3,541.05,488493.105558835
